event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1595308027,true,2016-03-29 14:00:00.000,-42.32204,-8.70027,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794686.6340508584,9037242.57901365,"23S","Brasilia Time",2016-03-29 11:00:00.000
1595308028,true,2016-03-29 15:00:00.000,-42.32211,-8.70024,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794678.9492469253,9037245.9536977,"23S","Brasilia Time",2016-03-29 12:00:00.000
1595308029,true,2016-03-29 16:00:00.000,-42.32197,-8.70021,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794694.3893285617,9037249.164768092,"23S","Brasilia Time",2016-03-29 13:00:00.000
1595308030,true,2016-03-29 17:00:00.000,-42.32195,-8.69988,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794696.8501017314,9037285.670799999,"23S","Brasilia Time",2016-03-29 14:00:00.000
1595308031,true,2016-03-29 18:00:00.000,-42.32198,-8.70009,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794693.382108141,9037262.453146318,"23S","Brasilia Time",2016-03-29 15:00:00.000
1595308032,true,2016-03-29 19:00:00.000,-42.32202,-8.70011,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794688.9617057303,9037260.270879867,"23S","Brasilia Time",2016-03-29 16:00:00.000
1595308033,true,2016-03-29 20:00:00.000,-42.32198,-8.70011,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794693.3664474413,9037260.239715174,"23S","Brasilia Time",2016-03-29 17:00:00.000
1595308034,true,2016-03-29 21:00:00.000,-42.32204,-8.70028,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794686.6262205283,9037241.472298121,"23S","Brasilia Time",2016-03-29 18:00:00.000
1595308035,true,2016-03-29 22:00:00.000,-42.32202,-8.70029,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794688.8207599358,9037240.35000011,"23S","Brasilia Time",2016-03-29 19:00:00.000
1595308036,true,2016-03-29 23:00:00.000,-42.32198,-8.70031,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794693.2098384767,9037238.10540363,"23S","Brasilia Time",2016-03-29 20:00:00.000
1595308037,true,2016-03-30 00:00:00.000,-42.32204,-8.70019,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794686.6966931785,9037251.432737859,"23S","Brasilia Time",2016-03-29 21:00:00.000
1595308038,true,2016-03-30 01:00:00.000,-42.32201,-8.70026,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794689.9454360781,9037243.662355486,"23S","Brasilia Time",2016-03-29 22:00:00.000
1595308039,true,2016-03-30 02:00:00.000,-42.32206,-8.70027,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794684.4316810288,9037242.594595982,"23S","Brasilia Time",2016-03-29 23:00:00.000
1595308040,true,2016-03-30 03:00:00.000,-42.32317,-8.70257,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794560.3997611452,9036988.914874412,"23S","Brasilia Time",2016-03-30 00:00:00.000
1595308041,true,2016-03-30 04:00:00.000,-42.32315,-8.70257,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794562.6021155581,9036988.899294572,"23S","Brasilia Time",2016-03-30 01:00:00.000
1595308042,true,2016-03-30 05:00:00.000,-42.32315,-8.70258,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794562.5942864311,9036987.792579902,"23S","Brasilia Time",2016-03-30 02:00:00.000
1595308043,true,2016-03-30 06:00:00.000,-42.32314,-8.70249,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",794563.7659257066,9036997.745222013,"23S","Brasilia Time",2016-03-30 03:00:00.000
1595308044,true,2016-03-30 07:00:00.000,-42.33173,-8.70363,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",793616.9679710129,9036878.261351498,"23S","Brasilia Time",2016-03-30 04:00:00.000
1595308045,true,2016-03-30 08:00:00.000,-42.34259,-8.7079,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",792417.7861097539,9036414.117744347,"23S","Brasilia Time",2016-03-30 05:00:00.000
1595308046,true,2016-03-30 09:01:00.000,-42.35893,-8.72443,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",790605.7390927153,9034597.372833632,"23S","Brasilia Time",2016-03-30 06:01:00.000
1595308047,true,2016-03-30 10:00:00.000,-42.36673,-8.72393,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",789747.2834922625,9034658.707086794,"23S","Brasilia Time",2016-03-30 07:00:00.000
1595308048,true,2016-03-30 11:00:00.000,-42.36781,-8.72205,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",789629.8178136676,9034867.591765225,"23S","Brasilia Time",2016-03-30 08:00:00.000
1595308049,true,2016-03-30 12:00:00.000,-42.3784,-8.71875,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",788466.3122276373,9035240.90485007,"23S","Brasilia Time",2016-03-30 09:00:00.000
1595308050,true,2016-03-30 13:00:00.000,-42.3828,-8.71931,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787981.4073152675,9035182.29145443,"23S","Brasilia Time",2016-03-30 10:00:00.000
1595308051,true,2016-03-30 14:00:00.000,-42.38275,-8.7193,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787986.9203698572,9035183.359968603,"23S","Brasilia Time",2016-03-30 11:00:00.000
1595308052,true,2016-03-30 15:00:00.000,-42.38271,-8.71932,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787991.3093408747,9035181.116119303,"23S","Brasilia Time",2016-03-30 12:00:00.000
1595308053,true,2016-03-30 16:00:00.000,-42.38294,-8.71926,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787966.0305774097,9035187.931591691,"23S","Brasilia Time",2016-03-30 13:00:00.000
1595308054,true,2016-03-30 17:00:00.000,-42.3828,-8.71926,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787981.4456585152,9035187.824775781,"23S","Brasilia Time",2016-03-30 14:00:00.000
1595308055,true,2016-03-30 18:00:00.000,-42.38279,-8.7192,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787982.5927475858,9035194.45713151,"23S","Brasilia Time",2016-03-30 15:00:00.000
1595308056,true,2016-03-30 19:00:00.000,-42.3828,-8.71922,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787981.4763329562,9035192.251432853,"23S","Brasilia Time",2016-03-30 16:00:00.000
1595308057,true,2016-03-30 20:00:00.000,-42.38276,-8.71922,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787985.8806426183,9035192.220913105,"23S","Brasilia Time",2016-03-30 17:00:00.000
1595308058,true,2016-03-30 21:00:00.000,-42.38278,-8.71933,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787983.5941320761,9035180.062865885,"23S","Brasilia Time",2016-03-30 18:00:00.000
1595308059,true,2016-03-30 22:00:00.000,-42.38279,-8.71933,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787982.4930549868,9035180.070495902,"23S","Brasilia Time",2016-03-30 19:00:00.000
1595308060,true,2016-03-30 23:00:00.000,-42.38279,-8.71931,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787982.5083924058,9035182.28382446,"23S","Brasilia Time",2016-03-30 20:00:00.000
1595308061,true,2016-03-31 00:00:00.000,-42.3857,-8.71883,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787662.4629779668,9035237.622677848,"23S","Brasilia Time",2016-03-30 21:00:00.000
1595308062,true,2016-03-31 01:00:00.000,-42.38943,-8.7215,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",787249.7196491966,9034944.985428503,"23S","Brasilia Time",2016-03-30 22:00:00.000
1595308063,true,2016-03-31 02:00:00.000,-42.39281,-8.72296,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",786876.444423143,9034785.984986281,"23S","Brasilia Time",2016-03-30 23:00:00.000
1595308064,true,2016-03-31 03:00:00.000,-42.40638,-8.72444,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",785381.1912138859,9034632.492944015,"23S","Brasilia Time",2016-03-31 00:00:00.000
1595308065,true,2016-03-31 04:00:00.000,-42.41806,-8.72921,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",784091.5679690349,9034113.4443814,"23S","Brasilia Time",2016-03-31 01:00:00.000
1595308066,true,2016-03-31 05:00:00.000,-42.41834,-8.72959,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",784060.4516859445,9034071.603229903,"23S","Brasilia Time",2016-03-31 02:00:00.000
1595308067,true,2016-03-31 06:00:00.000,-42.41875,-8.73,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",784014.9995388099,9034026.540109824,"23S","Brasilia Time",2016-03-31 03:00:00.000
1595308068,true,2016-03-31 07:00:00.000,-42.42759,-8.73723,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",783036.2469017315,9033233.0969661,"23S","Brasilia Time",2016-03-31 04:00:00.000
1595308069,true,2016-03-31 08:00:00.000,-42.43409,-8.74364,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",782315.7765863256,9032528.629969671,"23S","Brasilia Time",2016-03-31 05:00:00.000
1595308070,true,2016-03-31 09:00:00.000,-42.4345,-8.74401,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",782270.3582304111,9032487.99243702,"23S","Brasilia Time",2016-03-31 06:00:00.000
1595308071,true,2016-03-31 10:00:00.000,-42.44543,-8.74522,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",781066.1042851864,9032362.271437872,"23S","Brasilia Time",2016-03-31 07:00:00.000
1595308072,true,2016-03-31 12:01:00.000,-42.47312,-8.73358,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",778026.2458835496,9033670.909166116,"23S","Brasilia Time",2016-03-31 09:01:00.000
1595308073,true,2016-03-31 13:00:00.000,-42.49008,-8.73176,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",776160.3692732865,9033884.776026204,"23S","Brasilia Time",2016-03-31 10:00:00.000
1595308074,true,2016-03-31 14:00:00.000,-42.49549,-8.73335,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775563.5870840102,9033712.790424895,"23S","Brasilia Time",2016-03-31 11:00:00.000
1595308075,true,2016-03-31 15:00:00.000,-42.4963,-8.73134,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775475.8872724585,9033935.803300157,"23S","Brasilia Time",2016-03-31 12:00:00.000
1595308076,true,2016-03-31 16:00:00.000,-42.49646,-8.73062,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775458.8008946474,9034015.593299795,"23S","Brasilia Time",2016-03-31 13:00:00.000
1595308077,true,2016-03-31 17:00:00.000,-42.49631,-8.73045,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775475.4400011685,9034034.295396807,"23S","Brasilia Time",2016-03-31 14:00:00.000
1595308078,true,2016-03-31 18:00:00.000,-42.49629,-8.73045,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775477.641902576,9034034.280782724,"23S","Brasilia Time",2016-03-31 15:00:00.000
1595308079,true,2016-03-31 19:00:00.000,-42.49557,-8.72944,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775557.6523275084,9034145.518290717,"23S","Brasilia Time",2016-03-31 16:00:00.000
1595308080,true,2016-03-31 20:00:00.000,-42.49519,-8.72989,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775599.1579825716,9034095.44483388,"23S","Brasilia Time",2016-03-31 17:00:00.000
1595308081,true,2016-03-31 22:00:00.000,-42.4956,-8.72936,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775554.4082289406,9034154.392785002,"23S","Brasilia Time",2016-03-31 19:00:00.000
1595308082,true,2016-03-31 23:00:00.000,-42.4956,-8.72941,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775554.3715013848,9034148.859929169,"23S","Brasilia Time",2016-03-31 20:00:00.000
1595308083,true,2016-04-01 00:00:00.000,-42.49557,-8.72936,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775557.7110924041,9034154.37086025,"23S","Brasilia Time",2016-03-31 21:00:00.000
1595308084,true,2016-04-01 01:00:00.000,-42.49556,-8.72934,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775558.8267381073,9034156.576694336,"23S","Brasilia Time",2016-03-31 22:00:00.000
1595308085,true,2016-04-01 02:00:00.000,-42.4956,-8.72979,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",775554.0923651368,9034106.810224451,"23S","Brasilia Time",2016-03-31 23:00:00.000
1595308086,true,2016-04-01 03:00:00.000,-42.50317,-8.73579,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",774716.27745046,9033448.395295499,"23S","Brasilia Time",2016-04-01 00:00:00.000
1595308087,true,2016-04-01 04:00:00.000,-42.51332,-8.73964,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",773596.0275873039,9033029.756285895,"23S","Brasilia Time",2016-04-01 01:00:00.000
1595308088,true,2016-04-01 05:02:00.000,-42.5232,-8.74282,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",772506.0192870097,9032685.036694657,"23S","Brasilia Time",2016-04-01 02:02:00.000
1595308089,true,2016-04-01 06:00:00.000,-42.5295,-8.74449,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771811.2464633777,9032504.798015725,"23S","Brasilia Time",2016-04-01 03:00:00.000
1595308090,true,2016-04-01 07:00:00.000,-42.54024,-8.75093,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770624.2473571585,9031799.927269658,"23S","Brasilia Time",2016-04-01 04:00:00.000
1595308091,true,2016-04-01 08:00:00.000,-42.55114,-8.75553,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769421.0071156255,9031298.749327049,"23S","Brasilia Time",2016-04-01 05:00:00.000
1595308092,true,2016-04-01 09:01:00.000,-42.55821,-8.74335,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768651.4624941181,9032651.552392757,"23S","Brasilia Time",2016-04-01 06:01:00.000
1595308093,true,2016-04-01 10:00:00.000,-42.56145,-8.74188,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768295.8360616753,9032816.52122788,"23S","Brasilia Time",2016-04-01 07:00:00.000
1595308094,true,2016-04-01 11:00:00.000,-42.56412,-8.73692,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768005.4527660442,9033367.254998017,"23S","Brasilia Time",2016-04-01 08:00:00.000
1595308095,true,2016-04-01 12:00:00.000,-42.56776,-8.73073,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767609.1515047378,9034054.774388123,"23S","Brasilia Time",2016-04-01 09:00:00.000
1595308096,true,2016-04-01 13:00:00.000,-42.56775,-8.73069,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767610.2809351184,9034059.193344222,"23S","Brasilia Time",2016-04-01 10:00:00.000
1595308097,true,2016-04-01 14:00:00.000,-42.56777,-8.73075,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767608.0363430976,9034052.56845912,"23S","Brasilia Time",2016-04-01 11:00:00.000
1595308098,true,2016-04-01 15:00:00.000,-42.56777,-8.73075,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767608.0363430976,9034052.56845912,"23S","Brasilia Time",2016-04-01 12:00:00.000
1595308099,true,2016-04-01 16:00:00.000,-42.56773,-8.73075,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767612.4399150915,9034052.540066618,"23S","Brasilia Time",2016-04-01 13:00:00.000
1595308100,true,2016-04-01 17:01:00.000,-42.56772,-8.73066,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767613.6050178539,9034062.49159057,"23S","Brasilia Time",2016-04-01 14:01:00.000
1595308101,true,2016-04-01 18:00:00.000,-42.56776,-8.7305,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767609.3155919204,9034080.224199459,"23S","Brasilia Time",2016-04-01 15:00:00.000
1595308102,true,2016-04-01 19:00:00.000,-42.56782,-8.73046,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767602.7387654635,9034084.692840256,"23S","Brasilia Time",2016-04-01 16:00:00.000
1595308103,true,2016-04-01 20:00:00.000,-42.56778,-8.73046,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767607.1423407126,9034084.664449254,"23S","Brasilia Time",2016-04-01 17:00:00.000
1595308104,true,2016-04-01 21:00:00.000,-42.56781,-8.73048,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767603.8253913422,9034082.47271557,"23S","Brasilia Time",2016-04-01 18:00:00.000
1595308105,true,2016-04-01 22:00:00.000,-42.56781,-8.73044,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767603.8539271522,9034086.898769528,"23S","Brasilia Time",2016-04-01 19:00:00.000
1595308106,true,2016-04-01 23:00:00.000,-42.56781,-8.73057,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767603.761185295,9034072.514094135,"23S","Brasilia Time",2016-04-01 20:00:00.000
1595308107,true,2016-04-02 00:00:00.000,-42.56782,-8.72997,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767603.0883179582,9034138.912000285,"23S","Brasilia Time",2016-04-01 21:00:00.000
1595308108,true,2016-04-02 01:01:00.000,-42.56788,-8.73002,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767596.4472798232,9034133.422016531,"23S","Brasilia Time",2016-04-01 22:01:00.000
1595308109,true,2016-04-02 02:00:00.000,-42.56544,-8.72766,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",767866.7508517331,9034392.827042028,"23S","Brasilia Time",2016-04-01 23:00:00.000
1595308110,true,2016-04-02 03:00:00.000,-42.56303,-8.72397,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768134.7051435666,9034799.419288626,"23S","Brasilia Time",2016-04-02 00:00:00.000
1595308111,true,2016-04-02 04:00:00.000,-42.55935,-8.7209,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768542.0387578886,9035136.503656868,"23S","Brasilia Time",2016-04-02 01:00:00.000
1595308112,true,2016-04-02 05:00:00.000,-42.55555,-8.71755,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",768962.7910656198,9035504.482957581,"23S","Brasilia Time",2016-04-02 02:00:00.000
1595308113,true,2016-04-02 06:00:00.000,-42.54908,-8.71281,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",769678.5034869248,9036024.362081192,"23S","Brasilia Time",2016-04-02 03:00:00.000
1595308114,true,2016-04-02 08:01:00.000,-42.5359,-8.69133,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771145.0514531226,9038391.770559952,"23S","Brasilia Time",2016-04-02 05:01:00.000
1595308115,true,2016-04-02 09:00:00.000,-42.53264,-8.6922,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771503.3620243751,9038293.165945712,"23S","Brasilia Time",2016-04-02 06:00:00.000
1595308116,true,2016-04-02 10:00:00.000,-42.53264,-8.69217,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771503.3836421529,9038296.485564468,"23S","Brasilia Time",2016-04-02 07:00:00.000
1595308117,true,2016-04-02 11:00:00.000,-42.53262,-8.69219,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771505.5712981654,9038294.258145086,"23S","Brasilia Time",2016-04-02 08:00:00.000
1595308118,true,2016-04-02 12:00:00.000,-42.53263,-8.69215,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771504.4990880052,9038298.691473577,"23S","Brasilia Time",2016-04-02 09:00:00.000
1595308119,true,2016-04-02 13:00:00.000,-42.53263,-8.69215,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771504.4990880052,9038298.691473577,"23S","Brasilia Time",2016-04-02 10:00:00.000
1595308120,true,2016-04-02 14:00:00.000,-42.53265,-8.69219,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771502.2681963935,9038294.27965536,"23S","Brasilia Time",2016-04-02 11:00:00.000
1595308121,true,2016-04-02 15:00:00.000,-42.53253,-8.69231,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771515.3941282944,9038280.91513658,"23S","Brasilia Time",2016-04-02 12:00:00.000
1595308122,true,2016-04-02 16:00:00.000,-42.53697,-8.69195,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",771026.794923644,9038323.93126283,"23S","Brasilia Time",2016-04-02 13:00:00.000
1595308123,true,2016-04-02 17:00:00.000,-42.53983,-8.69121,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770712.431973459,9038407.860550683,"23S","Brasilia Time",2016-04-02 14:00:00.000
1595308124,true,2016-04-02 18:00:00.000,-42.53984,-8.69107,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770711.4315180635,9038423.359172039,"23S","Brasilia Time",2016-04-02 15:00:00.000
1595308125,true,2016-04-02 19:00:00.000,-42.53983,-8.69104,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770712.5541013586,9038426.671625203,"23S","Brasilia Time",2016-04-02 16:00:00.000
1595308126,true,2016-04-02 20:00:00.000,-42.54027,-8.69117,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770664.0153446675,9038412.601183133,"23S","Brasilia Time",2016-04-02 17:00:00.000
1595308127,true,2016-04-02 21:00:00.000,-42.54026,-8.69118,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770665.1091927432,9038411.48750264,"23S","Brasilia Time",2016-04-02 18:00:00.000
1595308128,true,2016-04-02 23:00:00.000,-42.54026,-8.69117,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770665.1163755187,9038412.594036095,"23S","Brasilia Time",2016-04-02 20:00:00.000
1595308129,true,2016-04-03 00:00:00.000,-42.54108,-8.69095,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770574.9898381573,9038437.523717962,"23S","Brasilia Time",2016-04-02 21:00:00.000
1595308130,true,2016-04-03 01:00:00.000,-42.54111,-8.69098,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770571.665205302,9038434.225552993,"23S","Brasilia Time",2016-04-02 22:00:00.000
1595308131,true,2016-04-03 02:00:00.000,-42.54326,-8.6912,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770334.7859535242,9038411.41724729,"23S","Brasilia Time",2016-04-02 23:00:00.000
1595308132,true,2016-04-03 03:00:00.000,-42.54394,-8.69118,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770259.9303853186,9038414.115647644,"23S","Brasilia Time",2016-04-03 00:00:00.000
1595308133,true,2016-04-03 04:00:00.000,-42.54404,-8.69125,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770248.8699044525,9038406.441296421,"23S","Brasilia Time",2016-04-03 01:00:00.000
1595308134,true,2016-04-03 05:00:00.000,-42.54398,-8.69128,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770255.4545544912,9038403.078887805,"23S","Brasilia Time",2016-04-03 02:00:00.000
1595308135,true,2016-04-03 06:00:00.000,-42.54405,-8.69125,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770247.768876831,9038406.448432507,"23S","Brasilia Time",2016-04-03 03:00:00.000
1595308136,true,2016-04-03 07:00:00.000,-42.544,-8.6913,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770253.2381555041,9038400.880099382,"23S","Brasilia Time",2016-04-03 04:00:00.000
1595308137,true,2016-04-03 08:00:00.000,-42.54417,-8.69107,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770234.6856295846,9038426.451609388,"23S","Brasilia Time",2016-04-03 05:00:00.000
1595308138,true,2016-04-03 09:00:00.000,-42.54392,-8.69128,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770262.0607201473,9038403.036069488,"23S","Brasilia Time",2016-04-03 06:00:00.000
1595308139,true,2016-04-03 10:00:00.000,-42.54399,-8.69115,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770254.4467613935,9038417.470920412,"23S","Brasilia Time",2016-04-03 07:00:00.000
1595308140,true,2016-04-03 11:00:00.000,-42.544,-8.69113,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770253.3600770249,9038419.691117512,"23S","Brasilia Time",2016-04-03 08:00:00.000
1595308141,true,2016-04-03 12:00:00.000,-42.54398,-8.69114,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770255.5549612122,9038418.570314722,"23S","Brasilia Time",2016-04-03 09:00:00.000
1595308142,true,2016-04-03 13:00:00.000,-42.54407,-8.69124,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770245.573993284,9038407.569235016,"23S","Brasilia Time",2016-04-03 10:00:00.000
1595308143,true,2016-04-03 14:00:00.000,-42.5432,-8.693,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770340.1006379564,9038212.198808532,"23S","Brasilia Time",2016-04-03 11:00:00.000
1595308144,true,2016-04-03 15:00:00.000,-42.54315,-8.6933,"gps","Panthera onca","62942700","Courisco","Jaguar Conservation in the Caatinga Biome",770345.3904759996,9038178.967171075,"23S","Brasilia Time",2016-04-03 12:00:00.000
